continentName,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityName,cityEnglishName,city_zipCode,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount,updateTime
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,深圳,Shenzhen,440300,2434,3,1753,3,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,东莞,Dongguan,441900,488,1,340,1,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,广州,Guangzhou,440100,2315,3,2281,1,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,佛山,Foshan,440600,353,1,339,0,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,珠海,Zhuhai,440400,330,2,315,1,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,江门,Jiangmen,440700,100,0,90,0,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,惠州,Huizhou,441300,107,0,99,0,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,湛江,Zhanjiang,440800,51,2,44,0,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,中山,Zhongshan,442000,116,0,110,0,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,汕尾,Shanwei,441500,13,0,10,0,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,茂名,Maoming,440900,19,0,17,0,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,韶关,Shaoguan,440200,11,0,9,1,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,阳江,Yangjiang,441700,52,0,52,0,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,肇庆,Zhaoqing,441200,47,1,46,1,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,汕头,Shantou,440500,26,0,26,0,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,清远,Qingyuan,441800,23,0,23,0,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,梅州,Meizhou,441400,19,0,19,0,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,揭阳,Jieyang,445200,11,0,11,0,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,潮州,Chaozhou,445100,7,0,7,0,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,河源,Heyuan,441600,7,0,7,0,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,云浮,Yunfu,445300,7,0,7,0,2022/3/27 17:18
亚洲,Asia,中国,China,广东省,Guangdong,440000,6536,25,5620,8,待明确地区,Area not defined,0,0,0,7,0,2022/3/27 17:18
亚洲,Asia,泰国,Thailand,泰国,Thailand,952010,3503264,0,3252350,24715,,,,,,,,2022/3/27 17:14
亚洲,Asia,新加坡,Singapore,新加坡,Singapore,952009,1060723,0,1038927,1239,,,,,,,,2022/3/27 17:14
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,怀化,Huaihua,431200,64,0,40,0,2022/3/27 17:04
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,长沙,Changsha,430100,263,0,245,2,2022/3/27 17:04
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,境外输入,,0,132,2,119,0,2022/3/27 17:04
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,邵阳,Shaoyang,430500,109,0,102,1,2022/3/27 17:04
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,岳阳,Yueyang,430600,158,0,155,1,2022/3/27 17:04
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,益阳,Yiyang,430900,64,0,63,0,2022/3/27 17:04
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,永州,Yongzhou,431100,45,0,44,0,2022/3/27 17:04
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,湘潭,Xiangtan,430300,39,0,38,0,2022/3/27 17:04
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,株洲,Zhuzhou,430200,110,0,110,0,2022/3/27 17:04
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,常德,Changde,430700,82,0,82,0,2022/3/27 17:04
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,张家界,Zhangjiajie,430800,77,0,77,0,2022/3/27 17:04
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,娄底,Loudi,431300,76,0,76,0,2022/3/27 17:04
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,衡阳,Hengyang,430400,48,0,48,0,2022/3/27 17:04
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,郴州,Chenzhou,431000,39,0,39,0,2022/3/27 17:04
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,湘西自治州,Xiangxi,433100,10,0,10,0,2022/3/27 17:04
亚洲,Asia,中国,China,湖南省,Hunan,430000,1316,2,1250,4,待明确地区,Area not defined,0,0,0,2,0,2022/3/27 17:04
亚洲,Asia,中国,China,江苏省,Jiangsu,320000,1999,3,1925,0,连云港,Lianyungang,320700,193,0,122,0,2022/3/27 17:01
亚洲,Asia,中国,China,江苏省,Jiangsu,320000,1999,3,1925,0,常州,Changzhou,320400,83,0,54,0,2022/3/27 17:01
亚洲,Asia,中国,China,江苏省,Jiangsu,320000,1999,3,1925,0,境外输入,,0,220,1,205,0,2022/3/27 17:01
亚洲,Asia,中国,China,江苏省,Jiangsu,320000,1999,3,1925,0,盐城,Yancheng,320900,36,0,27,0,2022/3/27 17:01
亚洲,Asia,中国,China,江苏省,Jiangsu,320000,1999,3,1925,0,南京,Nanjing,320100,336,0,331,0,2022/3/27 17:01
亚洲,Asia,中国,China,江苏省,Jiangsu,320000,1999,3,1925,0,无锡,Wuxi,320200,59,0,55,0,2022/3/27 17:01
亚洲,Asia,中国,China,江苏省,Jiangsu,320000,1999,3,1925,0,泰州,Taizhou,321200,41,0,37,0,2022/3/27 17:01
亚洲,Asia,中国,China,江苏省,Jiangsu,320000,1999,3,1925,0,宿迁,Suqian,321300,19,0,16,0,2022/3/27 17:01
亚洲,Asia,中国,China,江苏省,Jiangsu,320000,1999,3,1925,0,苏州,Suzhou,320500,207,0,205,0,2022/3/27 17:01
亚洲,Asia,中国,China,江苏省,Jiangsu,320000,1999,3,1925,0,徐州,Xuzhou,320300,80,0,79,0,2022/3/27 17:01
亚洲,Asia,中国,China,江苏省,Jiangsu,320000,1999,3,1925,0,南通,Nantong,320600,41,0,40,0,2022/3/27 17:01
亚洲,Asia,中国,China,江苏省,Jiangsu,320000,1999,3,1925,0,镇江,Zhenjiang,321100,13,0,12,0,2022/3/27 17:01
亚洲,Asia,中国,China,江苏省,Jiangsu,320000,1999,3,1925,0,扬州,Yangzhou,321000,593,0,593,0,2022/3/27 17:01
亚洲,Asia,中国,China,江苏省,Jiangsu,320000,1999,3,1925,0,淮安,Huainan,320800,78,0,78,0,2022/3/27 17:01
亚洲,Asia,中国,China,江苏省,Jiangsu,320000,1999,3,1925,0,待明确地区,Area not defined,0,0,0,71,0,2022/3/27 17:01
亚洲,Asia,中国,China,台湾,Taiwan,710000,22769,485,13742,853,,,,,,,,2022/3/27 16:49
北美洲,North America,美国,United States of America,美国,United States of America,971002,79946099,0,64268976,976652,,,,,,,,2022/3/27 16:49
亚洲,Asia,中国,China,中国,China,951001,449486,0,166661,12592,,,,,,,,2022/3/27 16:49
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,兰州,Lanzhou,620100,354,0,187,2,2022/3/27 16:41
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,白银,Baiyin,620400,23,0,11,0,2022/3/27 16:41
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,天水,Tianshui,620500,55,0,51,0,2022/3/27 16:41
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,境外输入,,0,184,0,182,0,2022/3/27 16:41
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,陇南,Longnan,621200,7,0,6,0,2022/3/27 16:41
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,张掖,Zhangye,620700,17,0,17,0,2022/3/27 16:41
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,平凉,Pingliang,620800,9,0,9,0,2022/3/27 16:41
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,定西,Dingxi,621100,9,0,9,0,2022/3/27 16:41
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,甘南,Gannan,623000,8,0,8,0,2022/3/27 16:41
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,嘉峪关,Jiayuguan,620200,5,0,5,0,2022/3/27 16:41
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,庆阳,Qingyang,621000,3,0,3,0,2022/3/27 16:41
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,临夏,Linxia,622900,3,0,3,0,2022/3/27 16:41
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,金昌,Jinchang,620300,1,0,1,0,2022/3/27 16:41
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,省级（湖北输入）,,0,1,0,1,0,2022/3/27 16:41
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,酒泉,Jiuquan,620900,1,0,1,0,2022/3/27 16:41
亚洲,Asia,中国,China,甘肃省,Gansu,620000,680,0,506,2,待明确地区,Area not defined,0,0,0,12,0,2022/3/27 16:41
欧洲,Europe,法国,France,法国,France,961002,24832702,0,368023,141633,,,,,,,,2022/3/27 16:41
欧洲,Europe,德国,Germany,德国,Germany,963003,19487710,0,4328400,127599,,,,,,,,2022/3/27 16:41
北美洲,North America,美国,United States of America,美国,United States of America,971002,79946097,0,64268976,976652,,,,,,,,2022/3/27 16:41
欧洲,Europe,英国,United Kingdom,英国,United Kingdom,961007,20756767,0,6491069,164603,,,,,,,,2022/3/27 16:41
亚洲,Asia,印度,India,印度,India,953003,43018032,0,31220981,520855,,,,,,,,2022/3/27 16:41
欧洲,Europe,西班牙,Spain,西班牙,Spain,965015,11451676,0,150376,102392,,,,,,,,2022/3/27 16:41
亚洲,Asia,韩国,Korea,韩国,Korea,951004,11497711,0,336548,14617,,,,,,,,2022/3/27 16:41
亚洲,Asia,土耳其,Turkey,土耳其,Turkey,955018,14775634,0,5771611,97666,,,,,,,,2022/3/27 16:41
南美洲,South America,巴西,Brazil,巴西,Brazil,973003,29809769,0,21386271,658855,,,,,,,,2022/3/27 16:41
欧洲,Europe,荷兰,Netherlands,荷兰,Netherlands,961006,7794517,0,11886,21978,,,,,,,,2022/3/27 16:41
欧洲,Europe,意大利,Italy,意大利,Italy,965008,14229495,0,6314444,158582,,,,,,,,2022/3/27 16:41
欧洲,Europe,俄罗斯,Russia,俄罗斯,Russia,964006,17715390,0,9931995,366618,,,,,,,,2022/3/27 16:41
亚洲,Asia,越南,Vietnam,越南,Vietnam,952011,8761252,0,3163571,42196,,,,,,,,2022/3/27 16:41
亚洲,Asia,日本,Japan,日本,Japan,951002,6285894,0,1712555,27614,,,,,,,,2022/3/27 16:41
南美洲,South America,阿根廷,Argentina,阿根廷,Argentina,973001,9023812,0,5119886,127846,,,,,,,,2022/3/27 16:41
欧洲,Europe,比利时,Belgium,比利时,Belgium,961001,3782085,0,19239,30686,,,,,,,,2022/3/27 16:41
欧洲,Europe,瑞士,Switzerland,瑞士,Switzerland,963008,3419549,0,317600,13507,,,,,,,,2022/3/27 16:41
欧洲,Europe,奥地利,Austria,奥地利,Austria,963001,3665003,0,589534,15619,,,,,,,,2022/3/27 16:41
亚洲,Asia,伊朗,Iran,伊朗,Iran,955007,7147407,0,3993211,139917,,,,,,,,2022/3/27 16:41
欧洲,Europe,丹麦,Denmark,丹麦,Denmark,962001,3034882,0,519497,5542,,,,,,,,2022/3/27 16:41
欧洲,Europe,希腊,Greece,希腊,Greece,965007,2900334,0,363915,27160,,,,,,,,2022/3/27 16:41
欧洲,Europe,瑞典,Sweden,瑞典,Sweden,962005,2481736,0,4971,18189,,,,,,,,2022/3/27 16:41
欧洲,Europe,葡萄牙,Portugal,葡萄牙,Portugal,965010,3534003,0,1207711,21545,,,,,,,,2022/3/27 16:41
北美洲,North America,墨西哥,Mexico,墨西哥,Mexico,971003,5647041,0,3133267,322634,,,,,,,,2022/3/27 16:41
欧洲,Europe,斯洛伐克,Slovakia,斯洛伐克,Slovakia,963007,2399832,0,255300,19229,,,,,,,,2022/3/27 16:41
欧洲,Europe,塞尔维亚,Republic of Serbia,塞尔维亚,Republic of Serbia,965013,2193374,0,107287,18867,,,,,,,,2022/3/27 16:41
欧洲,Europe,波兰,Poland,波兰,Poland,963006,5933107,0,4065159,114736,,,,,,,,2022/3/27 16:41
亚洲,Asia,伊拉克,Iraq,伊拉克,Iraq,955008,2317498,0,554990,25145,,,,,,,,2022/3/27 16:41
南美洲,South America,智利,Chile,智利,Chile,973004,3434908,0,1749834,56222,,,,,,,,2022/3/27 16:41
欧洲,Europe,爱尔兰,Ireland,爱尔兰,Ireland,961003,1413798,0,25422,6693,,,,,,,,2022/3/27 16:41
欧洲,Europe,挪威,Norway,挪威,Norway,962004,1395556,0,88952,2339,,,,,,,,2022/3/27 16:41
亚洲,Asia,哈萨克斯坦,Kazakhstan,哈萨克斯坦,Kazakhstan,954001,1393546,0,121347,19008,,,,,,,,2022/3/27 16:41
亚洲,Asia,马来西亚,Malaysia,马来西亚,Malaysia,952007,4101081,0,2835464,34717,,,,,,,,2022/3/27 16:41
南美洲,South America,秘鲁,Peru,秘鲁,Peru,973008,3544338,0,2221793,212050,,,,,,,,2022/3/27 16:41
亚洲,Asia,格鲁吉亚,Georgia,格鲁吉亚,Georgia,955006,1645301,0,594669,16698,,,,,,,,2022/3/27 16:41
欧洲,Europe,斯洛文尼亚,Slovenia,斯洛文尼亚,Slovenia,965014,952479,0,2027,7344,,,,,,,,2022/3/27 16:41
欧洲,Europe,罗马尼亚,Romania,罗马尼亚,Romania,965011,2835749,0,1899522,64867,,,,,,,,2022/3/27 16:41
欧洲,Europe,芬兰,Finland,芬兰,Finland,962002,844713,0,31000,2985,,,,,,,,2022/3/27 16:41
大洋洲,Oceania,澳大利亚,Australia,澳大利亚,Australia,990001,4228461,0,3413143,5875,,,,,,,,2022/3/27 16:41
亚洲,Asia,黎巴嫩,Lebanon,黎巴嫩,Lebanon,955012,1090208,0,314783,10272,,,,,,,,2022/3/27 16:41
北美洲,North America,危地马拉,Guatemala,危地马拉,Guatemala,972004,823145,0,129990,17274,,,,,,,,2022/3/27 16:41
亚洲,Asia,蒙古,Mongolia,蒙古,Mongolia,0,917732,0,313256,2177,,,,,,,,2022/3/27 16:41
亚洲,Asia,阿塞拜疆,Azerbaijan,阿塞拜疆,Azerbaijan,955003,791654,0,208681,9675,,,,,,,,2022/3/27 16:41
北美洲,North America,哥斯达黎加,Costa Rica,哥斯达黎加,Costa Rica,972002,834726,0,317290,8266,,,,,,,,2022/3/27 16:41
欧洲,Europe,克罗地亚,Croatia,克罗地亚,Croatia,965005,1091511,0,594929,15495,,,,,,,,2022/3/27 16:41
北美洲,North America,波多黎各,Puerto Rico,波多黎各,Puerto Rico,0,478285,0,0,4159,,,,,,,,2022/3/27 16:41
欧洲,Europe,立陶宛,Lithuania,立陶宛,Lithuania,964004,1009756,0,538580,8804,,,,,,,,2022/3/27 16:41
北美洲,North America,多米尼加,Dominican Republic,多米尼加,Dominican Republic,974006,577673,0,137098,4375,,,,,,,,2022/3/27 16:41
南美洲,South America,玻利维亚,Bolivia,玻利维亚,Bolivia,973002,900845,0,460004,21487,,,,,,,,2022/3/27 16:41
亚洲,Asia,孟加拉国,Bangladesh,孟加拉国,Bangladesh,953001,1951174,0,1504709,29118,,,,,,,,2022/3/27 16:41
南美洲,South America,厄瓜多尔,Ecuador,厄瓜多尔,Ecuador,973006,857299,0,443880,35418,,,,,,,,2022/3/27 16:41
亚洲,Asia,塞浦路斯,Cyprus,塞浦路斯,Cyprus,955005,400534,0,90755,930,,,,,,,,2022/3/27 16:41
北美洲,North America,巴拿马,Panama,巴拿马,Panama,972007,763025,0,468838,8162,,,,,,,,2022/3/27 16:41
北美洲,North America,洪都拉斯,Honduras,洪都拉斯,Honduras,972005,420621,0,124171,10871,,,,,,,,2022/3/27 16:41
欧洲,Europe,捷克,Czech Republic,捷克,Czech Republic,963002,3784532,0,3468947,39527,,,,,,,,2022/3/27 16:41
亚洲,Asia,巴勒斯坦,Palestine,巴勒斯坦,Palestine,955014,655468,0,377793,5649,,,,,,,,2022/3/27 16:41
亚洲,Asia,泰国,Thailand,泰国,Thailand,952010,3503264,0,3228284,24715,,,,,,,,2022/3/27 16:41
亚洲,Asia,巴基斯坦,Pakistan,巴基斯坦,Pakistan,953006,1523590,0,1245155,30340,,,,,,,,2022/3/27 16:41
欧洲,Europe,保加利亚,Bulgaria,保加利亚,Bulgaria,965004,1132398,0,854248,36425,,,,,,,,2022/3/27 16:41
非洲,Africa,利比亚,Libya,利比亚,Libya,981003,501420,0,260885,6397,,,,,,,,2022/3/27 16:41
欧洲,Europe,拉脱维亚,Latvia,拉脱维亚,Latvia,964003,786974,0,551818,5569,,,,,,,,2022/3/27 16:41
非洲,Africa,摩洛哥,Morocco,摩洛哥,Morocco,981004,1162841,0,930236,16056,,,,,,,,2022/3/27 16:41
亚洲,Asia,科威特,Kuwait,科威特,Kuwait,955011,628130,0,410575,2553,,,,,,,,2022/3/27 16:41
亚洲,Asia,沙特阿拉伯,Saudi Arabia,沙特阿拉伯,Saudi Arabia,955016,750179,0,536447,9036,,,,,,,,2022/3/27 16:41
亚洲,Asia,亚美尼亚,Armenia,亚美尼亚,Armenia,955002,422423,0,211634,8607,,,,,,,,2022/3/27 16:41
非洲,Africa,毛里求斯,Mauritius,毛里求斯,Mauritius,984014,204200,0,1854,968,,,,,,,,2022/3/27 16:41
南美洲,South America,乌拉圭,Uruguay,乌拉圭,Uruguay,973011,882379,0,683519,7149,,,,,,,,2022/3/27 16:41
南美洲,South America,巴拉圭,Paraguay,巴拉圭,Paraguay,973009,647762,0,448387,18662,,,,,,,,2022/3/27 16:41
欧洲,Europe,波黑,Bosnia and Herzegovina,波黑,Bosnia and Herzegovina,965003,374810,0,192218,15702,,,,,,,,2022/3/27 16:41
南美洲,South America,委内瑞拉,Venezuela,委内瑞拉,Venezuela,0,520038,0,357339,5676,,,,,,,,2022/3/27 16:41
欧洲,Europe,爱沙尼亚,Estonia,爱沙尼亚,Estonia,964002,549793,0,390415,2429,,,,,,,,2022/3/27 16:41
亚洲,Asia,老挝,Laos,老挝,Laos,952006,164078,0,7339,654,,,,,,,,2022/3/27 16:41
北美洲,North America,加拿大,Canada,加拿大,Canada,971001,3445404,0,3260231,37449,,,,,,,,2022/3/27 16:41
北美洲,North America,马提尼克,Martinique,马提尼克,Martinique,0,142024,0,0,910,,,,,,,,2022/3/27 16:41
亚洲,Asia,阿联酋,United Arab Emirates,阿联酋,United Arab Emirates,955019,889456,0,749254,2302,,,,,,,,2022/3/27 16:41
欧洲,Europe,摩尔多瓦,Moldova,摩尔多瓦,Moldova,964005,512047,0,362868,11409,,,,,,,,2022/3/27 16:41
北美洲,North America,瓜德罗普岛,,瓜德罗普岛,,0,132359,0,0,928,,,,,,,,2022/3/27 16:41
亚洲,Asia,印度尼西亚,Indonesia,印度尼西亚,Indonesia,952005,5986830,0,5702163,154343,,,,,,,,2022/3/27 16:41
非洲,Africa,阿尔及利亚,Algeria,阿尔及利亚,Algeria,981001,265612,0,134958,6873,,,,,,,,2022/3/27 16:41
欧洲,Europe,匈牙利,Hungary,匈牙利,Hungary,963004,1839358,0,1672669,45258,,,,,,,,2022/3/27 16:41
亚洲,Asia,卡塔尔,Qatar,卡塔尔,Qatar,955015,360619,0,246076,677,,,,,,,,2022/3/27 16:41
亚洲,Asia,以色列,Israel,以色列,Israel,955009,3835693,0,3716653,10460,,,,,,,,2022/3/27 16:41
非洲,Africa,埃塞俄比亚,Ethiopia,埃塞俄比亚,Ethiopia,985004,469604,0,356997,7491,,,,,,,,2022/3/27 16:41
大洋洲,Oceania,新西兰,New Zealand,新西兰,New Zealand,990007,587467,4,483011,217,,,,,,,,2022/3/27 16:41
欧洲,Europe,冰岛,Iceland,冰岛,Iceland,962003,178385,0,75685,97,,,,,,,,2022/3/27 16:41
亚洲,Asia,阿曼,Oman,阿曼,Oman,955013,387922,0,289450,4250,,,,,,,,2022/3/27 16:41
亚洲,Asia,缅甸,Burma,缅甸,Burma,952001,610493,0,499264,19428,,,,,,,,2022/3/27 16:41
北美洲,North America,特立尼达和多巴哥,Trinidad and Tobago,特立尼达和多巴哥,Trinidad and Tobago,974013,136561,0,54285,3729,,,,,,,,2022/3/27 16:41
南美洲,South America,法属圭亚那,French Guiana,法属圭亚那,French Guiana,0,78679,0,0,394,,,,,,,,2022/3/27 16:41
非洲,Africa,莫桑比克,Mozambique,莫桑比克,Mozambique,984008,225231,0,147281,2200,,,,,,,,2022/3/27 16:41
欧洲,Europe,黑山,,黑山,,965018,232626,0,155281,2698,,,,,,,,2022/3/27 16:41
亚洲,Asia,文莱,Brunei,文莱,Brunei,952002,129837,0,56642,200,,,,,,,,2022/3/27 16:41
北美洲,North America,牙买加,Jamaica,牙买加,Jamaica,974009,128628,0,56589,2875,,,,,,,,2022/3/27 16:41
欧洲,Europe,阿尔巴尼亚,Albania,阿尔巴尼亚,Albania,965001,273318,0,201282,3490,,,,,,,,2022/3/27 16:41
非洲,Africa,斯威士兰,Swaziland,斯威士兰,Swaziland,984010,69633,0,2936,1393,,,,,,,,2022/3/27 16:41
亚洲,Asia,斯里兰卡,SriLanka,斯里兰卡,SriLanka,953007,660633,0,579780,16452,,,,,,,,2022/3/27 16:41
非洲,Africa,乌干达,Uganda,乌干达,Uganda,985010,163830,0,96097,3595,,,,,,,,2022/3/27 16:41
非洲,Africa,肯尼亚,Kenya,肯尼亚,Kenya,985005,323350,0,256551,5647,,,,,,,,2022/3/27 16:41
北美洲,North America,古巴,Cuba,古巴,Cuba,974004,1085404,0,1016971,8508,,,,,,,,2022/3/27 16:41
南美洲,South America,苏里南,Suriname,苏里南,Suriname,973010,79133,0,22863,1324,,,,,,,,2022/3/27 16:41
非洲,Africa,刚果（金）,Democratic Republic of the Congo,刚果（金）,Democratic Republic of the Congo,0,86611,0,30858,1335,,,,,,,,2022/3/27 16:41
亚洲,Asia,巴林,Bahrain,巴林,Bahrain,955004,549718,0,494419,1468,,,,,,,,2022/3/27 16:41
亚洲,Asia,阿富汗,Afghanistan,阿富汗,Afghanistan,955001,177321,0,118180,7657,,,,,,,,2022/3/27 16:41
北美洲,North America,巴巴多斯,Barbados,巴巴多斯,Barbados,974003,58270,0,6819,330,,,,,,,,2022/3/27 16:41
大洋洲,Oceania,新喀里多尼亚,,新喀里多尼亚,,0,60268,0,13426,310,,,,,,,,2022/3/27 16:41
北美洲,North America,伯利兹,Belize,伯利兹,Belize,972001,57231,0,14262,654,,,,,,,,2022/3/27 16:41
欧洲,Europe,白俄罗斯,Belarus,白俄罗斯,Belarus,964001,957088,0,908132,6767,,,,,,,,2022/3/27 16:41
亚洲,Asia,乌兹别克斯坦,Uzbekistan,乌兹别克斯坦,Uzbekistan,954005,237542,0,195840,1637,,,,,,,,2022/3/27 16:41
南美洲,South America,圭亚那,Guyana,圭亚那,Guyana,973007,63223,0,22050,1226,,,,,,,,2022/3/27 16:41
非洲,Africa,布隆迪共和国,,布隆迪共和国,,0,38440,0,4,38,,,,,,,,2022/3/27 16:41
非洲,Africa,加纳,Ghana,加纳,Ghana,982006,160894,0,122456,1445,,,,,,,,2022/3/27 16:41
非洲,Africa,卢旺达,Republic of Rwanda,卢旺达,Republic of Rwanda,985006,129706,0,91490,1459,,,,,,,,2022/3/27 16:41
非洲,Africa,马约特,,马约特,,0,36839,0,0,187,,,,,,,,2022/3/27 16:41
欧洲,Europe,泽西岛,Bailiwick of Jersey,泽西岛,Bailiwick of Jersey,0,44859,0,9676,118,,,,,,,,2022/3/27 16:41
非洲,Africa,安哥拉,Angola,安哥拉,Angola,984001,99102,0,63295,1900,,,,,,,,2022/3/27 16:41
亚洲,Asia,柬埔寨,Kampuchea (Cambodia ),柬埔寨,Kampuchea (Cambodia ),952003,135344,0,99628,3054,,,,,,,,2022/3/27 16:41
非洲,Africa,纳米比亚,Namibia,纳米比亚,Namibia,984009,157576,0,122788,4018,,,,,,,,2022/3/27 16:41
亚洲,Asia,新加坡,Singapore,新加坡,Singapore,952009,1060723,0,1030321,1239,,,,,,,,2022/3/27 16:41
亚洲,Asia,叙利亚,Syria,叙利亚,Syria,955017,55623,0,23383,3130,,,,,,,,2022/3/27 16:41
大洋洲,Oceania,关岛,Guam,关岛,Guam,0,39610,0,11171,341,,,,,,,,2022/3/27 16:41
南美洲,South America,哥伦比亚,Colombia,哥伦比亚,Colombia,973005,6082943,0,5916253,139544,,,,,,,,2022/3/27 16:41
非洲,Africa,科特迪瓦,Ivory Coast,科特迪瓦,Ivory Coast,982004,85518,0,58474,796,,,,,,,,2022/3/27 16:41
非洲,Africa,苏丹,Sudan,苏丹,Sudan,981005,61889,0,32054,4901,,,,,,,,2022/3/27 16:41
北美洲,North America,萨尔瓦多,El Salvador,萨尔瓦多,El Salvador,972003,161052,0,132410,4115,,,,,,,,2022/3/27 16:41
非洲,Africa,马拉维,Malawi,马拉维,Malawi,984006,85596,0,58814,2626,,,,,,,,2022/3/27 16:41
亚洲,Asia,吉尔吉斯斯坦,,吉尔吉斯斯坦,,954002,200857,0,173796,2983,,,,,,,,2022/3/27 16:41
北美洲,North America,巴哈马,Bahamas,巴哈马,Bahamas,974002,33242,0,8837,788,,,,,,,,2022/3/27 16:41
北美洲,North America,阿鲁巴,,阿鲁巴,,0,33929,0,11259,212,,,,,,,,2022/3/27 16:41
亚洲,Asia,不丹,Kingdom of Bhutan,不丹,Kingdom of Bhutan,953002,24316,0,2593,9,,,,,,,,2022/3/27 16:41
北美洲,North America,开曼群岛,Cayman Is,开曼群岛,Cayman Is,0,20606,0,307,25,,,,,,,,2022/3/27 16:41
非洲,Africa,加蓬,Gabon,加蓬,Gabon,983004,47584,0,27048,303,,,,,,,,2022/3/27 16:41
非洲,Africa,塞舌尔,Seychelles,塞舌尔,Seychelles,985007,40044,0,20903,163,,,,,,,,2022/3/27 16:41
非洲,Africa,佛得角,,佛得角,,982017,55941,0,36615,401,,,,,,,,2022/3/27 16:41
欧洲,Europe,卢森堡,Luxembourg,卢森堡,Luxembourg,961004,208223,0,189841,1025,,,,,,,,2022/3/27 16:41
非洲,Africa,刚果（布）,,刚果（布）,,0,24062,0,8208,384,,,,,,,,2022/3/27 16:41
非洲,Africa,马里,Mali,马里,Mali,982010,30468,0,14285,727,,,,,,,,2022/3/27 16:41
